"x","y","z"
6.62,2.40362941253052,"B"
6.63,1.12902176147898,"A"
6.64,1.13363686403002,"A"
6.65,1.67679798872312,"B"
6.66,2.54008438911288,"A"
6.67,-0.131556729537884,"B"
6.68,1.37638711593638,"A"
6.69,1.9353921922851,"B"
6.7,2.51197913554389,"B"
6.71,2.10538540270552,"B"
6.72,3.81453322613915,"B"
6.73,1.135587380676,"B"
6.74,0.351237686825627,"B"
6.75,2.26610706257919,"B"
6.76,1.61429040923082,"B"
6.77,1.54779858145783,"B"
6.78,0.951083667963081,"B"
6.79,2.51725865505186,"A"
6.8,1.93619332599336,"B"
6.81,2.31024609389451,"A"
6.82,2.98824070049606,"B"
6.83,-0.0362824182040815,"B"
6.84,1.76553584036863,"B"
6.85,2.1433018586328,"B"
6.86,1.44243652868082,"B"
6.87,1.96941474074778,"B"
6.88,2.25533231415571,"B"
6.89,1.07534293977561,"B"
6.9,1.67827716637938,"B"
6.91,2.37868632551311,"B"
6.92,1.96702681517338,"B"
6.93,1.65692571634801,"B"
6.94,2.2854926268184,"A"
6.95,0.168159204222455,"B"
6.96,2.67676822756219,"B"
6.97,1.4449452937082,"A"
6.98,3.27730189155178,"B"
6.99,1.01584129085432,"A"
7,0.877210610208074,"B"
7.01,1.12659400364399,"A"
7.02,0.787229496115183,"A"
7.03,-0.340868725673442,"B"
7.04,2.8396746586258,"B"
7.05,1.94554872847571,"B"
7.06,1.83141490796758,"A"
7.07,0.830941880775645,"B"
7.08,1.34907340758984,"B"
7.09,2.57824679031294,"B"
7.1,-0.120263161665899,"B"
7.11,2.32610935022181,"B"
7.12,1.82619619799565,"B"
7.13,1.54932178143453,"B"
7.14,0.366231126709449,"B"
7.15,2.20030213294901,"B"
7.16,2.23376187485849,"B"
7.17,2.93185242161148,"B"
7.18,1.3338491309663,"B"
7.19,2.22538658468341,"B"
7.2,1.76745718456475,"A"
7.21,4.02715246583121,"B"
7.22,2.28015960302373,"B"
7.23,0.586706821410857,"B"
7.24,2.3703531864752,"B"
7.25,3.11528193990729,"B"
7.26,2.59271795190574,"B"
7.27,2.05788846470382,"B"
7.28,2.80424391727999,"B"
7.29,1.74139804931444,"A"
7.3,0.877129227371922,"A"
7.31,1.69891989933431,"B"
7.32,1.86392781104874,"A"
7.33,1.50531022746322,"B"
7.34,0.468665288553483,"B"
7.35,0.193429273324003,"B"
7.36,2.34881890930244,"B"
7.37,1.54816159642423,"A"
7.38,0.706479471198859,"B"
7.39,2.81902173560493,"B"
7.4,2.75235141959431,"B"
7.41,1.06059852357843,"B"
7.42,2.11243141056495,"B"
7.43,1.33605246782173,"A"
7.44,2.30263968803743,"B"
7.45,2.17132973057881,"B"
7.46,1.41498282184828,"B"
7.47,2.42345544853268,"B"
7.48,1.89222506084055,"B"
7.49,4.16214440503933,"B"
7.5,1.45737664725666,"B"
7.51,0.525730344937424,"A"
7.52,0.143994957462462,"B"
7.53,1.93844875607131,"B"
7.54,2.44921697362451,"B"
7.55,1.73552128323318,"A"
7.56,0.845905247595474,"B"
7.57,1.3736882825105,"B"
7.58,1.08540437145624,"B"
7.59,1.89007921297652,"B"
7.6,1.92751668683661,"A"
7.61,1.88269850254943,"B"
7.62,-0.494476561489883,"B"
7.63,1.25762034135373,"B"
7.64,2.48502701987655,"B"
7.65,-0.153860637097439,"A"
7.66,1.03364974251534,"B"
7.67,2.61646312062421,"B"
7.68,0.320006902343043,"B"
7.69,0.942691610757124,"B"
7.7,1.49248490311709,"B"
7.71,0.908403336012806,"B"
7.72,2.2323616814673,"B"
7.73,-0.882745525553353,"A"
7.74,2.191326450114,"B"
7.75,1.85951943524305,"B"
7.76,1.070319554145,"A"
7.77,1.0193787142612,"B"
7.78,1.89061655586634,"B"
7.79,0.800615485522,"B"
7.8,2.22538752408896,"B"
7.81,0.0599061718318186,"B"
7.82,0.487532229784042,"B"
7.83,1.33787263684859,"B"
7.84,1.6379146933235,"A"
7.85,1.57220845410085,"B"
7.86,1.53339556041945,"A"
7.87,0.615836366820733,"B"
7.88,2.97559210192245,"B"
7.89,-1.70571262724473,"B"
7.9,-0.875840271396602,"B"
7.91,1.03456306005366,"A"
7.92,1.64560081521393,"B"
7.93,2.14185554964198,"B"
7.94,-0.074053601188105,"B"
7.95,3.19877920524676,"A"
7.96,1.91043240091577,"B"
7.97,2.63190084588061,"B"
7.98,2.61914538352507,"A"
7.99,2.49088302410969,"B"
8,1.17987363163487,"B"
8.01,0.984689114789389,"B"
8.02,0.847563418561244,"A"
8.03,0.957143629576138,"A"
8.04,1.74993185057004,"B"
8.05,1.42495289561871,"B"
8.06,0.805488726246821,"A"
8.07,1.92316410199341,"A"
8.08,1.58600590486415,"B"
8.09,2.23844466321919,"B"
8.1,0.723063493488985,"A"
8.11,1.28350906846736,"A"
8.12,0.488173525858617,"B"
8.13,1.5395626129384,"B"
8.14,-0.0340317929075722,"B"
8.15,2.5398745543167,"B"
8.16,0.583544236818876,"B"
8.17,-0.273330899547215,"B"
8.18,2.48105905113798,"A"
8.19,2.09507596346378,"B"
8.2,1.67709848502358,"B"
8.21,1.54597349021269,"B"
8.22,2.26911437251882,"A"
8.23,0.978248564751304,"B"
8.24,1.93939409904897,"B"
8.25,0.748044405822321,"B"
8.26,1.541550347921,"B"
8.27,1.86591299306502,"B"
8.28,2.55021337164859,"B"
8.29,3.21543680679989,"B"
8.3,0.327339097458427,"B"
8.31,1.53762934280264,"B"
8.32,1.46621360092979,"B"
8.33,3.09852857146341,"A"
8.34,1.41631186820512,"B"
8.35,2.48468839282797,"B"
8.36,1.03162637283218,"A"
8.37,-0.051411480556997,"B"
8.38,1.06448558472252,"B"
8.39,0.810468992148451,"B"
8.4,1.21045355650178,"A"
8.41,1.29843199626854,"B"
8.42,2.99555783021361,"B"
8.43,2.55018186162752,"B"
8.44,1.48738668782862,"B"
8.45,0.911210171115299,"A"
8.46,1.50694243109945,"B"
8.47,-0.530340854091108,"B"
8.48,1.53011914734351,"B"
8.49,0.582121785398217,"B"
8.5,2.32761308434325,"B"
8.51,3.00499283289759,"A"
8.52,2.18351095523927,"A"
8.53,2.44837074398243,"B"
8.54,1.91107125581087,"B"
8.55,0.874473079224167,"B"
8.56,1.32326108247416,"B"
8.57,1.76745276515552,"B"
8.58,3.54178125043792,"B"
8.59,0.275992651650751,"A"
8.6,-0.356884358316094,"B"
8.61,2.13722007840302,"B"
8.62,1.07562023160995,"B"
8.63,1.22211169802119,"B"
8.64,-0.854602122620948,"B"
8.65,0.900126992879234,"B"
8.66,1.27686569906578,"B"
8.67,1.81246255925651,"B"
8.68,0.921173825411968,"A"
8.69,1.704934687525,"A"
8.7,2.70108701740751,"B"
8.71,1.94368996232356,"B"
8.72,1.54750600923364,"B"
8.73,-1.03150678815393,"B"
8.74,2.10604015591931,"B"
8.75,1.71110414350197,"B"
8.76,0.616822495590863,"B"
8.77,-0.511562530750053,"B"
8.78,1.9882621378298,"B"
8.79,0.515285599365343,"B"
8.8,0.646445749952724,"B"
8.81,1.1848863590705,"B"
8.82,0.356863860668251,"B"
8.83,1.18996929887483,"B"
8.84,2.33420629867157,"A"
8.85,2.50772298336939,"B"
8.86,-1.28106532795418,"B"
8.87,2.31316051218246,"A"
8.88,1.51555132334273,"B"
8.89,1.69700677657755,"B"
8.9,1.92214980411737,"B"
8.91,-0.829644966849199,"B"
8.92,1.55887747764015,"B"
8.93,1.26798609111601,"B"
8.94,2.27094268711729,"B"
8.95,1.84665648089576,"B"
8.96,1.06638751078735,"B"
8.97,1.37314753452235,"B"
8.98,0.755688255736492,"B"
8.99,1.67853813267602,"B"
9,1.29766279383606,"B"
9.01,0.197573643818957,"B"
9.02,1.74673306688944,"B"
9.03,0.982030726062807,"B"
9.04,1.01233168176753,"B"
9.05,2.40289744750524,"B"
9.06,2.46843144246462,"A"
9.07,-0.0141215666049677,"B"
9.08,3.94625461959395,"B"
9.09,0.353461567461386,"A"
9.1,2.26340257606163,"A"
9.11,1.42602129539243,"B"
9.12,0.502187298473636,"B"
9.13,1.08158796753947,"B"
9.14,-0.175052257998876,"B"
9.15,1.31576438340025,"B"
9.16,1.80246293546502,"B"
9.17,0.253052650316246,"B"
9.18,0.988579713062628,"B"
9.19,1.05969653166812,"B"
9.2,1.72348762027821,"B"
9.21,1.17999650207593,"A"
9.22,1.25441748464328,"B"
9.23,1.00431786933986,"B"
9.24,0.865078929580356,"B"
9.25,-0.234574670578634,"B"
9.26,1.6856788438614,"B"
9.27,0.404830655078392,"B"
9.28,0.00240689854530141,"B"
9.29,2.07161374336312,"B"
9.3,2.37127514329832,"B"
9.31,0.613157524879005,"B"
9.32,-0.185522652341766,"B"
9.33,0.858345828772015,"A"
9.34,1.57849058136944,"B"
9.35,1.73913806049902,"A"
9.36,0.958418869895825,"B"
9.37,1.23430221454353,"B"
9.38,0.988087911695317,"B"
9.39,0.499830928445813,"B"
9.4,0.0521686252087192,"B"
9.41,1.29827257835093,"B"
9.42,-0.656473767474136,"A"
9.43,-1.88721653981522,"B"
9.44,2.62761448801691,"B"
9.45,1.43079698328056,"A"
9.46,2.25782267357161,"B"
9.47,1.39913873383212,"B"
9.48,1.90225728372356,"B"
9.49,1.07809714600053,"B"
9.5,0.123426917344217,"B"
9.51,1.63764056698987,"B"
9.52,-0.249857329025298,"B"
9.53,-0.88887235621778,"B"
9.54,1.16264118107743,"B"
9.55,-0.0788534747705705,"B"
9.56,0.879415363674663,"B"
9.57,1.26348558330639,"B"
9.58,0.600016710168366,"B"
9.59,1.1684592890223,"B"
9.6,1.44813458787963,"B"
9.61,-0.169743123150473,"B"
9.62,1.26251683881848,"A"
9.63,-0.370263954086931,"B"
9.64,1.54764211135105,"B"
9.65,0.312012756843571,"B"
9.66,2.03858150954732,"B"
9.67,1.72609981934645,"A"
9.68,0.962455211289846,"B"
9.69,2.38283400767383,"B"
9.7,-1.17787848089367,"B"
9.71,-0.371298197259663,"B"
9.72,1.30889627798115,"B"
9.73,1.10662908154914,"A"
9.74,0.443361570810655,"A"
9.75,1.00616896264752,"B"
9.76,1.23218054766014,"B"
9.77,1.72934356103426,"B"
9.78,1.18251613561588,"B"
9.79,0.539865399664507,"B"
9.8,0.250587986545347,"B"
9.81,0.560861861976251,"B"
9.82,0.388643782533476,"A"
9.83,0.0969938946447073,"B"
9.84,0.00991588377019714,"A"
9.85,1.85617566235477,"B"
9.86,1.19805534406878,"B"
9.87,1.2263282279042,"A"
9.88,0.236467301484323,"B"
9.89,1.48779033719444,"B"
9.9,0.789786190741789,"B"
9.91,0.994327202545734,"B"
9.92,2.09433957815749,"B"
9.93,-0.229141600678913,"B"
9.94,-1.30902815293295,"A"
9.95,1.02413589179866,"B"
9.96,2.51900565180926,"A"
9.97,2.08080397104778,"B"
9.98,0.681949606506062,"B"
9.99,0.522189978776188,"B"
10,1.61025114994817,"B"
