t,x
18.5400000000001,124.662076003465
18.5500000000001,124.720910844006
18.5600000000001,124.779745684548
18.5700000000001,124.838580525089
18.5800000000001,124.897415365631
18.5900000000001,124.956250206172
18.6000000000001,125.015085046713
18.6100000000001,125.073919887255
18.6200000000001,125.132754727796
18.6300000000001,125.191589568338
18.6400000000001,125.250424408879
18.6500000000001,125.309259249421
18.6600000000001,125.368094089962
18.6700000000001,125.426928930504
18.6800000000001,125.485763771045
18.6900000000001,125.544598611586
18.7000000000001,125.603433452128
18.7100000000001,125.662268292669
18.7200000000001,125.721103133211
18.7300000000001,125.779937973752
18.7400000000001,125.838772814294
18.7500000000001,125.897607654835
18.7600000000001,125.956442495377
18.7700000000001,126.015277335918
18.7800000000001,126.07411217646
18.7900000000001,126.132947017001
18.8000000000001,126.191781857542
18.8100000000001,126.250616698084
18.8200000000001,126.309451538625
18.8300000000001,126.368286379167
18.8400000000001,126.427121219708
18.8500000000001,126.48595606025
18.8600000000001,126.544790900791
18.8700000000002,126.603625741333
18.8800000000002,126.662460581874
18.8900000000002,126.721295422415
18.9000000000002,126.780130262957
18.9100000000002,126.838965103498
18.9200000000002,126.89779994404
18.9300000000002,126.956634784581
18.9400000000002,127.015469625123
18.9500000000002,127.074304465664
18.9600000000002,127.133139306206
18.9700000000002,127.191974146747
18.9800000000002,127.250808987289
18.9900000000002,127.30964382783
19.0000000000002,127.368478668371
19.0100000000002,127.427313508913
19.0200000000002,127.486148349454
19.0300000000002,127.544983189996
19.0400000000002,127.603818030537
19.0500000000002,127.662652871079
19.0600000000002,127.72148771162
19.0700000000002,127.780322552162
19.0800000000002,127.839157392703
19.0900000000002,127.897992233244
19.1000000000002,127.956827073786
19.1100000000002,128.015661914327
19.1200000000002,128.074496754869
19.1300000000002,128.13333159541
19.1400000000002,128.192166435952
19.1500000000002,128.251001276493
19.1600000000002,128.309836117035
19.1700000000002,128.368670957576
19.1800000000002,128.427505798118
19.1900000000002,128.486340638659
19.2000000000002,128.545175479201
19.2100000000002,128.604010319742
19.2200000000002,128.662845160284
19.2300000000002,128.721680000825
19.2400000000002,128.780514841366
19.2500000000002,128.839349681908
19.2600000000002,128.898184522449
19.2700000000002,128.957019362991
19.2800000000002,129.015854203532
19.2900000000002,129.074689044074
19.3000000000002,129.133523884615
19.3100000000002,129.192358725157
19.3200000000002,129.251193565698
19.3300000000002,129.31002840624
19.3400000000002,129.368863246781
19.3500000000002,129.427698087323
19.3600000000002,129.486532927864
19.3700000000002,129.545367768405
19.3800000000002,129.604202608947
19.3900000000002,129.663037449488
19.4000000000002,129.72187229003
19.4100000000002,129.780707130571
19.4200000000002,129.839541971113
19.4300000000002,129.898376811654
19.4400000000002,129.957211652196
19.4500000000002,130.016046492737
19.4600000000002,130.074881333279
19.4700000000002,130.13371617382
19.4800000000002,130.192551014362
19.4900000000002,130.251385854903
19.5000000000002,130.310220695445
19.5100000000002,130.369055535986
19.5200000000003,130.427890376527
19.5300000000003,130.486725217069
19.5400000000003,130.54556005761
19.5500000000003,130.604394898152
19.5600000000003,130.663229738693
19.5700000000003,130.722064579235
19.5800000000003,130.780899419776
19.5900000000003,130.839734260318
19.6000000000003,130.898569100859
19.6100000000003,130.957403941401
19.6200000000003,131.016238781942
19.6300000000003,131.075073622484
19.6400000000003,131.133908463025
19.6500000000003,131.192743303567
19.6600000000003,131.251578144108
19.6700000000003,131.310412984649
19.6800000000003,131.369247825191
19.6900000000003,131.428082665732
19.7000000000003,131.486917506274
19.7100000000003,131.545752346815
19.7200000000003,131.604587187357
19.7300000000003,131.663422027898
19.7400000000003,131.72225686844
19.7500000000003,131.781091708981
19.7600000000003,131.839926549523
19.7700000000003,131.898761390064
19.7800000000003,131.957596230606
19.7900000000003,132.016431071147
19.8000000000003,132.075265911688
19.8100000000003,132.13410075223
19.8200000000003,132.192935592771
19.8300000000003,132.251770433313
19.8400000000003,132.310605273854
19.8500000000003,132.369440114396
19.8600000000003,132.428274954937
19.8700000000003,132.487109795479
19.8800000000003,132.54594463602
19.8900000000003,132.604779476562
19.9000000000003,132.663614317103
19.9100000000003,132.722449157645
19.9200000000003,132.781283998186
19.9300000000003,132.840118838728
19.9400000000003,132.898953679269
19.9500000000003,132.95778851981
19.9600000000003,133.016623360352
19.9700000000003,133.075458200893
19.9800000000003,133.134293041435
19.9900000000003,133.193127881976
20.0000000000003,133.251962722518
20.0100000000003,133.310797563059
20.0200000000003,133.369632403601
20.0300000000003,133.428467244142
20.0400000000003,133.487302084684
20.0500000000003,133.546136925225
20.0600000000003,133.604971765767
20.0700000000003,133.663806606308
20.0800000000003,133.722641446849
20.0900000000003,133.781476287391
20.1000000000003,133.840311127932
20.1100000000003,133.899145968474
20.1200000000003,133.957980809015
20.1300000000003,134.016815649557
20.1400000000003,134.075650490098
20.1500000000004,134.13448533064
20.1600000000003,134.193320171181
20.1700000000004,134.252155011723
20.1800000000004,134.310989852264
20.1900000000004,134.369824692806
20.2000000000004,134.428659533347
20.2100000000004,134.487494373889
20.2200000000004,134.54632921443
20.2300000000004,134.605164054971
20.2400000000004,134.663998895513
20.2500000000004,134.722833736054
20.2600000000004,134.781668576596
20.2700000000004,134.840503417137
20.2800000000004,134.899338257679
20.2900000000004,134.95817309822
20.3000000000004,135.017007938762
20.3100000000004,135.075842779303
20.3200000000004,135.134677619845
20.3300000000004,135.193512460386
20.3400000000004,135.252347300928
20.3500000000004,135.311182141469
20.3600000000004,135.370016982011
20.3700000000004,135.428851822552
20.3800000000004,135.487686663093
20.3900000000004,135.546521503635
20.4000000000004,135.605356344176
20.4100000000004,135.664191184718
20.4200000000004,135.723026025259
20.4300000000004,135.781860865801
20.4400000000004,135.840695706342
20.4500000000004,135.899530546884
20.4600000000004,135.958365387425
20.4700000000004,136.017200227967
20.4800000000004,136.076035068508
20.4900000000004,136.13486990905
20.5000000000004,136.193704749591
20.5100000000004,136.252539590132
20.5200000000004,136.311374430674
20.5300000000004,136.370209271215
20.5400000000004,136.429044111757
20.5500000000004,136.487878952298
20.5600000000004,136.54671379284
20.5700000000004,136.605548633381
20.5800000000004,136.664383473923
20.5900000000004,136.723218314464
20.6000000000004,136.782053155006
20.6100000000004,136.840887995547
20.6200000000004,136.899722836089
20.6300000000004,136.95855767663
20.6400000000004,137.017392517172
20.6500000000004,137.076227357713
20.6600000000004,137.135062198254
20.6700000000004,137.193897038796
20.6800000000004,137.252731879337
20.6900000000004,137.311566719879
20.7000000000004,137.37040156042
20.7100000000004,137.429236400962
20.7200000000004,137.488071241503
20.7300000000004,137.546906082045
20.7400000000004,137.605740922586
20.7500000000004,137.664575763128
20.7600000000004,137.723410603669
20.7700000000004,137.782245444211
20.7800000000004,137.841080284752
20.7900000000004,137.899915125294
20.8000000000005,137.958749965835
20.8100000000005,138.017584806376
20.8200000000005,138.076419646918
20.8300000000005,138.135254487459
20.8400000000005,138.194089328001
20.8500000000005,138.252924168542
20.8600000000005,138.311759009084
20.8700000000005,138.370593849625
20.8800000000005,138.429428690167
20.8900000000005,138.488263530708
20.9000000000005,138.54709837125
20.9100000000005,138.605933211791
20.9200000000005,138.664768052333
20.9300000000005,138.723602892874
20.9400000000005,138.782437733415
20.9500000000005,138.841272573957
20.9600000000005,138.900107414498
20.9700000000005,138.95894225504
20.9800000000005,139.017777095581
20.9900000000005,139.076611936123
21.0000000000005,139.135446776664
21.0100000000005,139.194281617206
21.0200000000005,139.253116457747
21.0300000000005,139.311951298289
21.0400000000005,139.37078613883
21.0500000000005,139.429620979372
21.0600000000005,139.488455819913
21.0700000000005,139.547290660455
21.0800000000005,139.606125500996
21.0900000000005,139.664960341537
21.1000000000005,139.723795182079
21.1100000000005,139.78263002262
21.1200000000005,139.841464863162
21.1300000000005,139.900299703703
21.1400000000005,139.959134544245
21.1500000000005,140.017969384786
21.1600000000005,140.076804225328
21.1700000000005,140.135639065869
21.1800000000005,140.194473906411
21.1900000000005,140.253308746952
21.2000000000005,140.312143587494
21.2100000000005,140.370978428035
21.2200000000005,140.429813268576
21.2300000000005,140.488648109118
21.2400000000005,140.547482949659
21.2500000000005,140.606317790201
21.2600000000005,140.665152630742
21.2700000000005,140.723987471284
21.2800000000005,140.782822311825
21.2900000000005,140.841657152367
21.3000000000005,140.900491992908
21.3100000000005,140.95932683345
21.3200000000005,141.018161673991
21.3300000000005,141.076996514533
21.3400000000005,141.135831355074
21.3500000000005,141.194666195616
21.3600000000005,141.253501036157
21.3700000000005,141.312335876698
21.3800000000005,141.37117071724
21.3900000000005,141.430005557781
21.4000000000005,141.488840398323
21.4100000000005,141.547675238864
21.4200000000005,141.606510079406
21.4300000000005,141.665344919947
21.4400000000006,141.724179760489
21.4500000000006,141.78301460103
21.4600000000006,141.841849441572
21.4700000000006,141.900684282113
21.4800000000006,141.959519122655
21.4900000000006,142.018353963196
21.5000000000006,142.077188803738
21.5100000000006,142.136023644279
21.5200000000006,142.19485848482
21.5300000000006,142.253693325362
21.5400000000006,142.312528165903
21.5500000000006,142.371363006445
21.5600000000006,142.430197846986
21.5700000000006,142.489032687528
21.5800000000006,142.547867528069
21.5900000000006,142.606702368611
21.6000000000006,142.665537209152
21.6100000000006,142.724372049694
21.6200000000006,142.783206890235
21.6300000000006,142.842041730777
21.6400000000006,142.900876571318
21.6500000000006,142.959711411859
21.6600000000006,143.018546252401
21.6700000000006,143.077381092942
21.6800000000006,143.136215933484
21.6900000000006,143.195050774025
21.7000000000006,143.253885614567
21.7100000000006,143.312720455108
21.7200000000006,143.37155529565
21.7300000000006,143.430390136191
21.7400000000006,143.489224976733
21.7500000000006,143.548059817274
21.7600000000006,143.606894657816
21.7700000000006,143.665729498357
21.7800000000006,143.724564338899
21.7900000000006,143.78339917944
21.8000000000006,143.842234019981
21.8100000000006,143.901068860523
21.8200000000006,143.959903701064
21.8300000000006,144.018738541606
21.8400000000006,144.077573382147
21.8500000000006,144.136408222689
21.8600000000006,144.19524306323
21.8700000000006,144.254077903772
21.8800000000006,144.312912744313
21.8900000000006,144.371747584855
21.9000000000006,144.430582425396
21.9100000000006,144.489417265938
21.9200000000006,144.548252106479
21.9300000000006,144.607086947021
21.9400000000006,144.665921787562
21.9500000000006,144.724756628103
21.9600000000006,144.783591468645
21.9700000000006,144.842426309186
21.9800000000006,144.901261149728
21.9900000000006,144.960095990269
22.0000000000006,145.018930830811
22.0100000000006,145.077765671352
22.0200000000006,145.136600511894
22.0300000000006,145.195435352435
22.0400000000006,145.254270192977
22.0500000000006,145.313105033518
22.0600000000006,145.37193987406
22.0700000000007,145.430774714601
22.0800000000006,145.489609555142
22.0900000000007,145.548444395684
22.1000000000007,145.607279236225
22.1100000000007,145.666114076767
22.1200000000007,145.724948917308
22.1300000000007,145.78378375785
22.1400000000007,145.842618598391
22.1500000000007,145.901453438933
22.1600000000007,145.960288279474
22.1700000000007,146.019123120016
22.1800000000007,146.077957960557
22.1900000000007,146.136792801099
22.2000000000007,146.19562764164
22.2100000000007,146.254462482182
22.2200000000007,146.313297322723
22.2300000000007,146.372132163264
22.2400000000007,146.430967003806
22.2500000000007,146.489801844347
22.2600000000007,146.548636684889
22.2700000000007,146.60747152543
22.2800000000007,146.666306365972
22.2900000000007,146.725141206513
22.3000000000007,146.783976047055
22.3100000000007,146.842810887596
22.3200000000007,146.901645728138
22.3300000000007,146.960480568679
22.3400000000007,147.019315409221
22.3500000000007,147.078150249762
22.3600000000007,147.136985090303
22.3700000000007,147.195819930845
22.3800000000007,147.254654771386
22.3900000000007,147.313489611928
22.4000000000007,147.372324452469
22.4100000000007,147.431159293011
22.4200000000007,147.489994133552
22.4300000000007,147.548828974094
22.4400000000007,147.607663814635
22.4500000000007,147.666498655177
22.4600000000007,147.725333495718
22.4700000000007,147.78416833626
22.4800000000007,147.843003176801
22.4900000000007,147.901838017343
22.5000000000007,147.960672857884
22.5100000000007,148.019507698425
22.5200000000007,148.078342538967
22.5300000000007,148.137177379508
22.5400000000007,148.19601222005
22.5500000000007,148.254847060591
22.5600000000007,148.313681901133
22.5700000000007,148.372516741674
22.5800000000007,148.431351582216
22.5900000000007,148.490186422757
22.6000000000007,148.549021263299
22.6100000000007,148.60785610384
22.6200000000007,148.666690944382
22.6300000000007,148.725525784923
22.6400000000007,148.784360625465
22.6500000000007,148.843195466006
22.6600000000007,148.902030306547
22.6700000000007,148.960865147089
22.6800000000007,149.01969998763
22.6900000000007,149.078534828172
22.7000000000007,149.137369668713
22.7100000000007,149.196204509255
22.7200000000008,149.255039349796
22.7300000000008,149.313874190338
22.7400000000008,149.372709030879
22.7500000000008,149.431543871421
22.7600000000008,149.490378711962
22.7700000000008,149.549213552504
22.7800000000008,149.608048393045
22.7900000000008,149.666883233586
22.8000000000008,149.725718074128
22.8100000000008,149.784552914669
22.8200000000008,149.843387755211
22.8300000000008,149.902222595752
22.8400000000008,149.961057436294
22.8500000000008,150.019892276835
22.8600000000008,150.078727117377
22.8700000000008,150.137561957918
22.8800000000008,150.19639679846
22.8900000000008,150.255231639001
22.9000000000008,150.314066479543
22.9100000000008,150.372901320084
22.9200000000008,150.431736160626
22.9300000000008,150.490571001167
22.9400000000008,150.549405841708
22.9500000000008,150.60824068225
22.9600000000008,150.667075522791
22.9700000000008,150.725910363333
22.9800000000008,150.784745203874
22.9900000000008,150.843580044416
23.0000000000008,150.902414884957
23.0100000000008,150.961249725499
23.0200000000008,151.02008456604
23.0300000000008,151.078919406582
23.0400000000008,151.137754247123
23.0500000000008,151.196589087665
23.0600000000008,151.255423928206
23.0700000000008,151.314258768748
23.0800000000008,151.373093609289
23.0900000000008,151.43192844983
23.1000000000008,151.490763290372
23.1100000000008,151.549598130913
23.1200000000008,151.608432971455
23.1300000000008,151.667267811996
23.1400000000008,151.726102652538
23.1500000000008,151.784937493079
23.1600000000008,151.843772333621
23.1700000000008,151.902607174162
23.1800000000008,151.961442014704
23.1900000000008,152.020276855245
23.2000000000008,152.079111695787
23.2100000000008,152.137946536328
23.2200000000008,152.196781376869
23.2300000000008,152.255616217411
23.2400000000008,152.314451057952
23.2500000000008,152.373285898494
23.2600000000008,152.432120739035
23.2700000000008,152.490955579577
23.2800000000008,152.549790420118
23.2900000000008,152.60862526066
23.3000000000008,152.667460101201
23.3100000000008,152.726294941743
23.3200000000008,152.785129782284
23.3300000000008,152.843964622826
23.3400000000008,152.902799463367
23.3500000000009,152.961634303909
23.3600000000009,153.02046914445
23.3700000000009,153.079303984991
23.3800000000009,153.138138825533
23.3900000000009,153.196973666074
23.4000000000009,153.255808506616
23.4100000000009,153.314643347157
23.4200000000009,153.373478187699
23.4300000000009,153.43231302824
23.4400000000009,153.491147868782
23.4500000000009,153.549982709323
23.4600000000009,153.608817549865
23.4700000000009,153.667652390406
23.4800000000009,153.726487230948
23.4900000000009,153.785322071489
23.5000000000009,153.84415691203
23.5100000000009,153.902991752572
23.5200000000009,153.961826593113
23.5300000000009,154.020661433655
23.5400000000009,154.079496274196
23.5500000000009,154.138331114738
23.5600000000009,154.197165955279
23.5700000000009,154.256000795821
23.5800000000009,154.314835636362
23.5900000000009,154.373670476904
23.6000000000009,154.432505317445
23.6100000000009,154.491340157987
23.6200000000009,154.550174998528
23.6300000000009,154.60900983907
23.6400000000009,154.667844679611
23.6500000000009,154.726679520152
23.6600000000009,154.785514360694
23.6700000000009,154.844349201235
23.6800000000009,154.903184041777
23.6900000000009,154.962018882318
23.7000000000009,155.02085372286
23.7100000000009,155.079688563401
23.7200000000009,155.138523403943
23.7300000000009,155.197358244484
23.7400000000009,155.256193085026
23.7500000000009,155.315027925567
23.7600000000009,155.373862766109
23.7700000000009,155.43269760665
23.7800000000009,155.491532447192
23.7900000000009,155.550367287733
23.8000000000009,155.609202128274
23.8100000000009,155.668036968816
23.8200000000009,155.726871809357
23.8300000000009,155.785706649899
23.8400000000009,155.84454149044
23.8500000000009,155.903376330982
23.8600000000009,155.962211171523
23.8700000000009,156.021046012065
23.8800000000009,156.079880852606
23.8900000000009,156.138715693148
23.9000000000009,156.197550533689
23.9100000000009,156.256385374231
23.9200000000009,156.315220214772
23.9300000000009,156.374055055313
23.9400000000009,156.432889895855
23.9500000000009,156.491724736396
23.9600000000009,156.550559576938
23.9700000000009,156.609394417479
23.9800000000009,156.668229258021
23.9900000000009,156.727064098562
24.000000000001,156.785898939104
24.010000000001,156.844733779645
24.020000000001,156.903568620187
24.030000000001,156.962403460728
24.040000000001,157.02123830127
24.050000000001,157.080073141811
24.060000000001,157.138907982353
24.070000000001,157.197742822894
24.080000000001,157.256577663435
24.090000000001,157.315412503977
24.100000000001,157.374247344518
24.110000000001,157.43308218506
24.120000000001,157.491917025601
24.130000000001,157.550751866143
24.140000000001,157.609586706684
24.150000000001,157.668421547226
24.160000000001,157.727256387767
24.170000000001,157.786091228309
24.180000000001,157.84492606885
24.190000000001,157.903760909392
24.200000000001,157.962595749933
24.210000000001,158.021430590475
24.220000000001,158.080265431016
24.230000000001,158.139100271557
24.240000000001,158.197935112099
24.250000000001,158.25676995264
24.260000000001,158.315604793182
24.270000000001,158.374439633723
24.280000000001,158.433274474265
24.290000000001,158.492109314806
24.300000000001,158.550944155348
24.310000000001,158.609778995889
24.320000000001,158.668613836431
24.330000000001,158.727448676972
24.340000000001,158.786283517514
24.350000000001,158.845118358055
24.360000000001,158.903953198596
24.370000000001,158.962788039138
24.380000000001,159.021622879679
24.390000000001,159.080457720221
24.400000000001,159.139292560762
24.410000000001,159.198127401304
24.420000000001,159.256962241845
24.430000000001,159.315797082387
24.440000000001,159.374631922928
24.450000000001,159.43346676347
24.460000000001,159.492301604011
24.470000000001,159.551136444553
24.480000000001,159.609971285094
24.490000000001,159.668806125636
24.500000000001,159.727640966177
24.510000000001,159.786475806718
24.520000000001,159.84531064726
24.530000000001,159.904145487801
24.540000000001,159.962980328343
24.550000000001,160.021815168884
24.560000000001,160.080650009426
24.570000000001,160.139484849967
24.580000000001,160.198319690509
24.590000000001,160.25715453105
24.600000000001,160.315989371592
24.610000000001,160.374824212133
24.620000000001,160.433659052675
24.630000000001,160.492493893216
24.6400000000011,160.551328733757
24.6500000000011,160.610163574299
24.6600000000011,160.66899841484
24.6700000000011,160.727833255382
24.6800000000011,160.786668095923
24.6900000000011,160.845502936465
24.7000000000011,160.904337777006
24.7100000000011,160.963172617548
24.7200000000011,161.022007458089
24.7300000000011,161.080842298631
24.7400000000011,161.139677139172
24.7500000000011,161.198511979714
24.7600000000011,161.257346820255
24.7700000000011,161.316181660797
24.7800000000011,161.375016501338
24.7900000000011,161.433851341879
24.8000000000011,161.492686182421
24.8100000000011,161.551521022962
24.8200000000011,161.610355863504
24.8300000000011,161.669190704045
24.8400000000011,161.728025544587
24.8500000000011,161.786860385128
24.8600000000011,161.84569522567
24.8700000000011,161.904530066211
24.8800000000011,161.963364906753
24.8900000000011,162.022199747294
24.9000000000011,162.081034587836
24.9100000000011,162.139869428377
24.9200000000011,162.198704268919
24.9300000000011,162.25753910946
24.9400000000011,162.316373950001
24.9500000000011,162.375208790543
24.9600000000011,162.434043631084
24.9700000000011,162.492878471626
24.9800000000011,162.551713312167
24.9900000000011,162.610548152709
25.0000000000011,162.66938299325
25.0100000000011,162.728217833792
25.0200000000011,162.787052674333
25.0300000000011,162.845887514875
25.0400000000011,162.904722355416
25.0500000000011,162.963557195958
25.0600000000011,163.022392036499
25.0700000000011,163.08122687704
25.0800000000011,163.140061717582
25.0900000000011,163.198896558123
25.1000000000011,163.257731398665
25.1100000000011,163.316566239206
25.1200000000011,163.375401079748
25.1300000000011,163.434235920289
25.1400000000011,163.493070760831
25.1500000000011,163.551905601372
25.1600000000011,163.610740441914
25.1700000000011,163.669575282455
25.1800000000011,163.728410122997
25.1900000000011,163.787244963538
25.2000000000011,163.84607980408
25.2100000000011,163.904914644621
25.2200000000011,163.963749485162
25.2300000000011,164.022584325704
25.2400000000011,164.081419166245
25.2500000000011,164.140254006787
25.2600000000011,164.199088847328
25.2700000000012,164.25792368787
25.2800000000011,164.316758528411
25.2900000000012,164.375593368953
25.3000000000012,164.434428209494
25.3100000000012,164.493263050036
25.3200000000012,164.552097890577
25.3300000000012,164.610932731119
25.3400000000012,164.66976757166
25.3500000000012,164.728602412202
25.3600000000012,164.787437252743
25.3700000000012,164.846272093284
25.3800000000012,164.905106933826
25.3900000000012,164.963941774367
25.4000000000012,165.022776614909
25.4100000000012,165.08161145545
25.4200000000012,165.140446295992
25.4300000000012,165.199281136533
25.4400000000012,165.258115977075
25.4500000000012,165.316950817616
25.4600000000012,165.375785658158
25.4700000000012,165.434620498699
25.4800000000012,165.493455339241
25.4900000000012,165.552290179782
25.5000000000012,165.611125020323
25.5100000000012,165.669959860865
25.5200000000012,165.728794701406
25.5300000000012,165.787629541948
25.5400000000012,165.846464382489
25.5500000000012,165.905299223031
25.5600000000012,165.964134063572
25.5700000000012,166.022968904114
25.5800000000012,166.081803744655
25.5900000000012,166.140638585197
25.6000000000012,166.199473425738
25.6100000000012,166.25830826628
25.6200000000012,166.317143106821
25.6300000000012,166.375977947363
25.6400000000012,166.434812787904
25.6500000000012,166.493647628445
25.6600000000012,166.552482468987
25.6700000000012,166.611317309528
25.6800000000012,166.67015215007
25.6900000000012,166.728986990611
25.7000000000012,166.787821831153
25.7100000000012,166.846656671694
25.7200000000012,166.905491512236
25.7300000000012,166.964326352777
25.7400000000012,167.023161193319
25.7500000000012,167.08199603386
25.7600000000012,167.140830874402
25.7700000000012,167.199665714943
25.7800000000012,167.258500555484
25.7900000000012,167.317335396026
25.8000000000012,167.376170236567
25.8100000000012,167.435005077109
25.8200000000012,167.49383991765
25.8300000000012,167.552674758192
25.8400000000012,167.611509598733
25.8500000000012,167.670344439275
25.8600000000012,167.729179279816
25.8700000000012,167.788014120358
25.8800000000012,167.846848960899
25.8900000000012,167.905683801441
25.9000000000012,167.964518641982
25.9100000000012,168.023353482524
25.9200000000013,168.082188323065
25.9300000000013,168.141023163606
25.9400000000013,168.199858004148
25.9500000000013,168.258692844689
25.9600000000013,168.317527685231
25.9700000000013,168.376362525772
25.9800000000013,168.435197366314
25.9900000000013,168.494032206855
26.0000000000013,168.552867047397
26.0100000000013,168.611701887938
26.0200000000013,168.67053672848
26.0300000000013,168.729371569021
26.0400000000013,168.788206409563
26.0500000000013,168.847041250104
26.0600000000013,168.905876090646
26.0700000000013,168.964710931187
26.0800000000013,169.023545771728
26.0900000000013,169.08238061227
26.1000000000013,169.141215452811
26.1100000000013,169.200050293353
26.1200000000013,169.258885133894
26.1300000000013,169.317719974436
26.1400000000013,169.376554814977
26.1500000000013,169.435389655519
26.1600000000013,169.49422449606
26.1700000000013,169.553059336602
26.1800000000013,169.611894177143
26.1900000000013,169.670729017685
26.2000000000013,169.729563858226
26.2100000000013,169.788398698767
26.2200000000013,169.847233539309
26.2300000000013,169.90606837985
26.2400000000013,169.964903220392
26.2500000000013,170.023738060933
26.2600000000013,170.082572901475
26.2700000000013,170.141407742016
26.2800000000013,170.200242582558
26.2900000000013,170.259077423099
26.3000000000013,170.317912263641
26.3100000000013,170.376747104182
26.3200000000013,170.435581944724
26.3300000000013,170.494416785265
26.3400000000013,170.553251625807
26.3500000000013,170.612086466348
26.3600000000013,170.670921306889
26.3700000000013,170.729756147431
26.3800000000013,170.788590987972
26.3900000000013,170.847425828514
26.4000000000013,170.906260669055
26.4100000000013,170.965095509597
26.4200000000013,171.023930350138
26.4300000000013,171.08276519068
26.4400000000013,171.141600031221
26.4500000000013,171.200434871763
26.4600000000013,171.259269712304
26.4700000000013,171.318104552846
26.4800000000013,171.376939393387
26.4900000000013,171.435774233929
26.5000000000013,171.49460907447
26.5100000000013,171.553443915011
26.5200000000013,171.612278755553
26.5300000000013,171.671113596094
26.5400000000013,171.729948436636
26.5500000000014,171.788783277177
26.5600000000014,171.847618117719
26.5700000000014,171.90645295826
26.5800000000014,171.965287798802
26.5900000000014,172.024122639343
26.6000000000014,172.082957479885
26.6100000000014,172.141792320426
26.6200000000014,172.200627160968
26.6300000000014,172.259462001509
26.6400000000014,172.31829684205
26.6500000000014,172.377131682592
26.6600000000014,172.435966523133
26.6700000000014,172.494801363675
26.6800000000014,172.553636204216
26.6900000000014,172.612471044758
26.7000000000014,172.671305885299
26.7100000000014,172.730140725841
26.7200000000014,172.788975566382
26.7300000000014,172.847810406924
26.7400000000014,172.906645247465
26.7500000000014,172.965480088007
26.7600000000014,173.024314928548
26.7700000000014,173.08314976909
26.7800000000014,173.141984609631
26.7900000000014,173.200819450172
26.8000000000014,173.259654290714
26.8100000000014,173.318489131255
26.8200000000014,173.377323971797
26.8300000000014,173.436158812338
26.8400000000014,173.49499365288
26.8500000000014,173.553828493421
26.8600000000014,173.612663333963
26.8700000000014,173.671498174504
26.8800000000014,173.730333015046
26.8900000000014,173.789167855587
26.9000000000014,173.848002696129
26.9100000000014,173.90683753667
26.9200000000014,173.965672377212
26.9300000000014,174.024507217753
26.9400000000014,174.083342058294
26.9500000000014,174.142176898836
26.9600000000014,174.201011739377
26.9700000000014,174.259846579919
26.9800000000014,174.31868142046
26.9900000000014,174.377516261002
27.0000000000014,174.436351101543
27.0100000000014,174.495185942085
27.0200000000014,174.554020782626
27.0300000000014,174.612855623168
27.0400000000014,174.671690463709
27.0500000000014,174.730525304251
27.0600000000014,174.789360144792
27.0700000000014,174.848194985333
27.0800000000014,174.907029825875
27.0900000000014,174.965864666416
27.1000000000014,175.024699506958
27.1100000000014,175.083534347499
27.1200000000014,175.142369188041
27.1300000000014,175.201204028582
27.1400000000014,175.260038869124
27.1500000000014,175.318873709665
27.1600000000014,175.377708550207
27.1700000000014,175.436543390748
27.1800000000014,175.49537823129
27.1900000000014,175.554213071831
27.2000000000015,175.613047912373
27.2100000000015,175.671882752914
27.2200000000015,175.730717593455
27.2300000000015,175.789552433997
27.2400000000015,175.848387274538
27.2500000000015,175.90722211508
27.2600000000015,175.966056955621
27.2700000000015,176.024891796163
27.2800000000015,176.083726636704
27.2900000000015,176.142561477246
27.3000000000015,176.201396317787
27.3100000000015,176.260231158329
27.3200000000015,176.31906599887
27.3300000000015,176.377900839412
27.3400000000015,176.436735679953
27.3500000000015,176.495570520494
27.3600000000015,176.554405361036
27.3700000000015,176.613240201577
27.3800000000015,176.672075042119
27.3900000000015,176.73090988266
27.4000000000015,176.789744723202
27.4100000000015,176.848579563743
27.4200000000015,176.907414404285
27.4300000000015,176.966249244826
27.4400000000015,177.025084085368
27.4500000000015,177.083918925909
27.4600000000015,177.142753766451
27.4700000000015,177.201588606992
27.4800000000015,177.260423447534
27.4900000000015,177.319258288075
27.5000000000015,177.378093128616
27.5100000000015,177.436927969158
27.5200000000015,177.495762809699
27.5300000000015,177.554597650241
27.5400000000015,177.613432490782
27.5500000000015,177.672267331324
27.5600000000015,177.731102171865
27.5700000000015,177.789937012407
27.5800000000015,177.848771852948
27.5900000000015,177.90760669349
27.6000000000015,177.966441534031
27.6100000000015,178.025276374573
27.6200000000015,178.084111215114
27.6300000000015,178.142946055656
27.6400000000015,178.201780896197
27.6500000000015,178.260615736738
27.6600000000015,178.31945057728
27.6700000000015,178.378285417821
27.6800000000015,178.437120258363
27.6900000000015,178.495955098904
27.7000000000015,178.554789939446
27.7100000000015,178.613624779987
27.7200000000015,178.672459620529
27.7300000000015,178.73129446107
27.7400000000015,178.790129301612
27.7500000000015,178.848964142153
27.7600000000015,178.907798982695
27.7700000000015,178.966633823236
27.7800000000015,179.025468663777
27.7900000000015,179.084303504319
27.8000000000015,179.14313834486
27.8100000000015,179.201973185402
27.8200000000015,179.260808025943
27.8300000000015,179.319642866485
27.8400000000016,179.378477707026
27.8500000000016,179.437312547568
27.8600000000016,179.496147388109
27.8700000000016,179.554982228651
27.8800000000016,179.613817069192
27.8900000000016,179.672651909734
27.9000000000016,179.731486750275
